term	valence
fun day	0.500
fantasy baseball	0.500
well fed	0.500
uncirculated	0.500
propel	0.500
potentate	0.500
curiosity	0.500
importance	0.500
formidableness	0.500
concentrate	0.500
glucosamine	0.500
entwine	0.500
patentability	0.500
hilarious	0.500
prequalification	0.500
civilly	0.500
nicest	0.500
nog	0.500
elucidator	0.500
complete	0.500
elaborateness	0.500
kiddy	0.500
performance	0.500
maternity leave	0.500
pardonably	0.500
affirmation	0.500
revivalist	0.500
training program	0.500
milkman	0.500
schmooze	0.500
nearness	0.500
collegian	0.500
roommate	0.500
decency	0.500
secretor	0.500
save time	0.500
floweriness	0.500
physical	0.500
wineglass	0.500
emergent	0.500
anointment	0.500
feat	0.500
on special	0.500
interplay	0.500
reciprocator	0.500
reanalyze	0.500
popularized	0.500
humanity	0.500
systematization	0.500
heed	0.500
water fountain	0.500
construct	0.500
easier	0.500
fashionable	0.500
pediatrics	0.500
vroom	0.500
rising	0.500
temperately	0.500
pastorally	0.500
decidedly	0.500
perfumed	0.500
exercise	0.500
nativity	0.500
diploma	0.500
protein	0.500
expositional	0.500
unlimited	0.500
pudding	0.500
adhesiveness	0.500
overlord	0.500
assert	0.500
cool weather	0.500
rewoven	0.500
untroubled	0.500
reincorporate	0.500
verification	0.500
pretty sure	0.500
pumped up	0.500
athleticism	0.500
acknowledger	0.500
bright green	0.500
step forward	0.500
reallocate	0.500
malt	0.500
holy water	0.500
biochip	0.500
infancy	0.500
morality	0.500
scholarly	0.500
defreeze	0.500
moisturizer	0.500
pay day	0.500
trending	0.500
hummingbird	0.500
fresh air	0.500
mineralogist	0.500
fashion designer	0.500
resolvent	0.500
apple juice	0.498
navigable	0.498
frosted	0.496
bridesmaid	0.496
purring	0.496
snowflake	0.496
prophecy	0.494
godly	0.494
legit	0.494
wedlock	0.494
directly	0.494
grandma	0.492
marketable	0.492
open invitation	0.492
nectar	0.492
perceptive	0.490
event	0.490
designed	0.490
assuage	0.490
skating	0.490
grouping	0.490
invite	0.490
computing	0.490
boutique	0.490
nurture	0.490
awakening	0.490
dynamics	0.490
indicating	0.490
choice	0.490
style	0.490
archipelago	0.490
incorporate	0.490
croissant	0.490
stroll	0.490
coastline	0.490
educational	0.490
symmetric	0.490
oneness	0.490
homely	0.490
air flow	0.490
wreath	0.490
association	0.490
softener	0.490
equipment	0.490
supplement	0.490
fillet	0.490
fortify	0.490
esteem	0.490
hilarity	0.490
liberation	0.490
prayer	0.490
inherit	0.490
permanent	0.490
veneration	0.490
punctual	0.490
staff	0.490
solidity	0.490
shimmer	0.490
newfound	0.490
affirm	0.490
gymnastics	0.490
scenery	0.490
thoughts	0.490
priceless	0.490
enthralled	0.490
ravishing	0.490
procure	0.490
island	0.490
appointments	0.490
euphoric	0.490
adviser	0.490
fellow	0.490
tourist	0.490
uniformity	0.490
philanthropy	0.490
saver	0.490
scripture	0.490
gala	0.489
ample	0.488
reading glasses	0.488
bedroom	0.488
good looks	0.488
resemblance	0.486
veranda	0.486
accurate	0.486
funday	0.486
bequeath	0.486
sundae	0.486
baby goat	0.484
provide support	0.484
pleased with	0.484
golf game	0.484
carrot cake	0.484
animated series	0.484
sky blue	0.484
graduating class	0.484
attire	0.484
wedding planner	0.484
at peace	0.484
air conditioned	0.484
carry on	0.484
fruit juice	0.484
book signing	0.484
gentle giant	0.484
sleigh	0.484
salsa	0.484
spring training	0.484
for keeps	0.484
human resources	0.484
hockey league	0.484
play music	0.484
keep up	0.484
mouth water	0.484
sanitation	0.484
agree on	0.484
miracle worker	0.484
great dane	0.482
mint chocolate	0.482
recommend to	0.482
tenable	0.482
buying power	0.482
acreage	0.482
yoga studio	0.482
professional football	0.482
ball park	0.482
hip hop	0.482
executive director	0.482
go together	0.482
diamond ring	0.482
human society	0.482
good bet	0.482
easter bunny	0.482
community garden	0.482
safe return	0.482
persona	0.482
product development	0.482
new ideas	0.482
window seat	0.482
high profile	0.482
new information	0.482
strong sense	0.482
true believer	0.482
have tea	0.482
handy	0.482
state fair	0.482
book club	0.482
heaven knows	0.482
play football	0.482
rich man	0.482
softball game	0.482
emotional intelligence	0.482
fundamental right	0.482
high fashion	0.482
fine art	0.482
famous person	0.482
baby clothes	0.482
eco friendly	0.482
have experience	0.482
make sure	0.482
rich person	0.482
god almighty	0.482
together with	0.482
blimey	0.481
nonacid	0.481
braise	0.481
steelhead	0.481
mysteries	0.481
outsize	0.481
incombustible	0.481
curricula	0.481
beefcake	0.481
fertilizable	0.481
nonlethal	0.481
concluder	0.481
antacid	0.481
chipotle	0.481
blondness	0.481
woodprint	0.481
intuitionist	0.481
calculability	0.481
tradable	0.481
approbation	0.481
direction	0.481
elderflower	0.481
breadstick	0.481
trapshooting	0.481
heptathlon	0.481
candelabrum	0.481
portrayal	0.481
urbanite	0.481
compensator	0.481
histories	0.481
upfront	0.481
impulsion	0.481
biogenetic	0.481
handmaiden	0.481
interlock	0.481
churchy	0.481
topsoil	0.481
tidewater	0.481
biopsychology	0.481
preponderancy	0.481
eulogistic	0.480
read	0.480
hallowed	0.480
cocktail	0.480
concourse	0.480
musing	0.480
approaching	0.480
holyspirit	0.480
vegetation	0.480
tropics	0.480
groceries	0.480
starship	0.480
persuasive	0.480
cloud	0.480
conscious	0.480
reciprocity	0.480
brewing	0.480
hotel	0.480
vogue	0.480
gospel	0.480
durable	0.480
organist	0.480
nightingale	0.480
prenatal	0.480
ponder	0.480
normal	0.480
rightly	0.480
perfume	0.480
blanket	0.480
tenacity	0.480
intelligibility	0.480
readily	0.480
shiner	0.480
accompaniment	0.480
exchange	0.480
laudable	0.480
fairness	0.480
senses	0.480
skate	0.480
observant	0.480
revel	0.480
invaluable	0.480
siesta	0.480
corresponding	0.480
unwavering	0.480
pyramid	0.480
ball	0.480
knighthood	0.480
arrange	0.480
nifty	0.480
picked	0.480
reconstruct	0.480
cruise	0.480
law	0.480
humility	0.480
right	0.480
toast	0.480
smile on	0.480
navigate	0.480
defensible	0.480
tropical	0.480
upper	0.480
illustration	0.480
brew	0.480
auditions	0.480
regatta	0.480
unharmed	0.480
newness	0.480
arouse	0.480
tropic	0.480
get	0.480
godisgood	0.480
stimulating	0.480
publicly	0.480
littlethings	0.480
working	0.480
assertion	0.480
payoff	0.480
release	0.480
desirable	0.480
archaeological	0.480
financial support	0.480
source	0.480
sunny	0.480
keepsake	0.480
instrumental	0.480
facile	0.480
finesse	0.480
take up	0.480
audacious	0.480
resource	0.480
constant	0.480
showroom	0.480
colleague	0.480
everyday	0.480
instructed	0.480
december	0.480
relieving	0.480
adapt	0.480
wooing	0.480
decisive	0.480
realism	0.480
dancer	0.480
bonds	0.480
real life	0.480
elation	0.480
obliging	0.480
property	0.480
emerald	0.480
reputation	0.480
programme	0.480
bunny	0.480
contemplate	0.480
solar energy	0.480
uncomplicated	0.480
preferential	0.480
marshmallow	0.480
attention	0.480
oceanic	0.480
assuming	0.480
potpourri	0.480
religious	0.480
bathing	0.480
estimation	0.480
pregnancy	0.480
vantage	0.480
everlasting	0.480
highness	0.480
career	0.480
eminent	0.480
cheese	0.480
devotional	0.480
swimsuit	0.480
candor	0.480
lush	0.480
progression	0.480
granddad	0.480
receive	0.480
digital	0.480
planned	0.480
diplomacy	0.480
makeup	0.480
impassioned	0.480
retrieve	0.480
baptize	0.478
tropically	0.476
barnstormer	0.476
anesthesiology	0.476
greener pastures	0.476
prepay	0.476
ecologically	0.476
finisher	0.476
cockiness	0.476
beefy	0.476
facebook	0.476
metaphoric	0.476
rectifier	0.476
brioche	0.476
billable	0.476
flirtatiousness	0.476
tryst	0.476
sensualist	0.476
precociousness	0.476
structuralize	0.476
equalize	0.476
fluoridate	0.476
coverlet	0.476
chlorophyll	0.476
oculus	0.476
fundamentality	0.476
everyway	0.476
patentable	0.476
arouser	0.476
bankbook	0.476
memorized	0.476
dedicate to	0.476
cottontail	0.476
unpartisan	0.476
hurdler	0.476
marimba	0.476
paramount	0.476
babied	0.476
arboreal	0.476
newshound	0.476
recalibrate	0.476
ironwood	0.476
enunciator	0.476
mealtime	0.476
expositive	0.476
clothbound	0.476
stylishness	0.476
infatuatedly	0.476
prepped	0.476
multispecies	0.476
nonreactive	0.476
explicate	0.476
relay	0.476
foxhound	0.476
multiplayer	0.476
paintable	0.476
decongestant	0.476
sputnik	0.476
pleaser	0.476
normatively	0.476
expositor	0.476
expresser	0.476
whizzing	0.476
preschooler	0.476
impressionistic	0.476
ticklishness	0.476
beefiness	0.476
traversable	0.476
bespoken	0.476
salesmanship	0.476
elaborator	0.476
constitutionally	0.476
castanet	0.476
birthdate	0.476
stylized	0.476
battlewagon	0.476
waterfowl	0.476
crosscheck	0.476
imperturbably	0.476
determinably	0.476
cruiser	0.474
ensure	0.474
syllabus	0.472
takeout	0.472
fruit punch	0.470
mansions	0.470
nighttime	0.470
game	0.470
transform	0.470
clouds	0.470
visa	0.470
exemplify	0.470
courses	0.470
unbeatable	0.470
formal	0.470
raising	0.470
proprietor	0.470
expedition	0.470
tap dance	0.470
alleviation	0.470
sultry	0.470
bachelorette	0.470
softball	0.470
circulation	0.470
credential	0.470
hymn	0.470
lifeline	0.470
autograph	0.470
raspberry	0.470
appear	0.470
santa	0.470
compassion	0.470
veracity	0.470
sporty	0.470
snazzy	0.470
cavalier	0.470
demonstrable	0.470
cascade	0.470
first lady	0.470
resolved	0.470
bilingual	0.470
bingo	0.470
adaptable	0.470
highlands	0.470
refrigeration	0.470
engineering	0.470
gratuitous	0.470
ambience	0.470
grownup	0.470
fireworks	0.470
ordained	0.470
preparing	0.470
acquiring	0.470
concentration	0.470
pedestal	0.470
lounging	0.470
climax	0.470
university	0.470
bandstand	0.470
portraiture	0.470
gametime	0.470
autobiography	0.470
foremost	0.470
enlarge	0.470
marketplace	0.469
determined	0.469
tenets	0.468
mouth	0.468
shooting star	0.468
photo album	0.468
pan	0.468
every time	0.468
scuba diving	0.468
get some	0.468
baked goods	0.468
decor	0.468
big year	0.468
lean	0.468
born again	0.468
mutual friend	0.468
candy store	0.468
space ship	0.468
lady friend	0.468
parlour	0.467
leisured	0.467
carousal	0.467
elaborative	0.467
freehand	0.467
nonretirement	0.467
neoclassical	0.467
constructivist	0.467
sportily	0.467
orangeade	0.467
descant	0.467
birdlife	0.467
superglue	0.467
reimage	0.467
reappearance	0.467
wooer	0.467
dancehall	0.467
traditionalistic	0.467
creamlike	0.467
photoluminescence	0.467
communicatory	0.467
erotically	0.467
woodsy	0.467
needlework	0.467
unspent	0.467
fund manager	0.466
make it	0.466
company name	0.466
sure hope	0.466
first born	0.466
spot on	0.466
power source	0.466
agreed upon	0.466
so right	0.466
health services	0.466
birthday cake	0.466
direct access	0.466
power generation	0.466
prime time	0.466
creative director	0.466
high levels	0.466
take responsibility	0.466
fair amount	0.466
professional development	0.466
sports center	0.466
mother tongue	0.466
fastest	0.466
at heart	0.466
true story	0.466
city planning	0.466
wake up	0.466
long vacation	0.466
human right	0.466
well adjusted	0.466
picture show	0.466
growth rate	0.466
permanent resident	0.466
permit	0.466
chocolate bar	0.466
fresh water	0.466
personal relationship	0.466
godmother	0.466
management company	0.466
eternally grateful	0.466
prospect	0.466
immune system	0.466
higher up	0.464
right arm	0.464
free world	0.464
medical school	0.464
high fidelity	0.464
great wall	0.464
build on	0.464
home improvement	0.464
hats off	0.464
art school	0.464
live music	0.464
countryside	0.464
full range	0.464
apple pie	0.464
best man	0.464
join in	0.464
life style	0.464
clean slate	0.464
people skills	0.464
in control	0.462
seeds	0.462
barbie doll	0.462
social work	0.462
eat	0.462
food production	0.462
board game	0.461
concentric	0.460
aggregate	0.460
bikini	0.460
fruitful	0.460
conceivable	0.460
tulip	0.460
plant	0.460
silken	0.460
sensual	0.460
public library	0.460
gainful	0.460
well known	0.460
blockbuster	0.460
qualify	0.460
chairperson	0.460
completely	0.460
allowed	0.460
running	0.460
proud of	0.460
literacy	0.460
scorer	0.460
storyteller	0.460
dazzle	0.460
gameday	0.458
forest	0.458
homepage	0.458
expected	0.458
doll	0.458
analysis	0.458
evaluator	0.458
observational	0.458
great uncle	0.458
photoreception	0.458
flawless	0.458
runabout	0.458
unionization	0.458
warble	0.458
horizon	0.458
statehouse	0.458
cumulativeness	0.458
repentantly	0.458
relent	0.458
escort	0.458
centrally	0.458
illustrational	0.458
entitle	0.458
origin	0.458
eloquence	0.458
backpack	0.458
unified	0.458
pupil	0.458
hoppy	0.458
teem	0.458
pride	0.458
employ	0.458
sketching	0.458
proportional	0.458
grape	0.458
history	0.458
tipoff	0.458
storable	0.458
mindfulness	0.458
briskly	0.458
airport	0.458
fill	0.458
shake hands	0.458
collaborator	0.458
ecosystem	0.458
sunbeam	0.458
oceanography	0.458
whimsy	0.458
revelations	0.458
innocent	0.458
readjust	0.458
urbanize	0.458
awaken	0.458
antiwar	0.458
reasonableness	0.458
chickadee	0.458
voraciously	0.458
chat	0.458
infatuated	0.458
fluidity	0.458
regain	0.458
bday	0.458
funding	0.458
sponsor	0.458
actual	0.458
extendible	0.458
xoxo	0.458
syncopate	0.458
care	0.458
surfboard	0.458
books	0.458
supertanker	0.458
erectness	0.458
banqueter	0.458
reinstatement	0.458
repute	0.458
domestic	0.458
stillness	0.458
supernova	0.458
teen	0.458
encompassment	0.458
wishmeluck	0.458
creditcard	0.458
phone	0.458
shoes	0.458
announcement	0.458
heroine	0.458
paymaster	0.458
control	0.458
proceed	0.458
receptive	0.458
reconnaissance	0.458
invariableness	0.458
zoography	0.458
savannah	0.458
fatherland	0.458
livestock	0.458
summary	0.458
typographer	0.458
ascorbic	0.458
eyelike	0.458
renegotiable	0.458
characterize	0.458
successor	0.458
integrate	0.458
chord	0.458
candlepower	0.458
synch	0.458
explorer	0.458
phrasemaking	0.458
cleanup	0.458
soiree	0.458
pictorially	0.458
bursary	0.458
include	0.458
swoosh	0.458
morale	0.458
sharpness	0.458
valley	0.458
missionary	0.458
exhorter	0.458
sonata	0.458
echocardiography	0.458
indivertible	0.458
photo	0.458
room	0.458
guidance	0.458
workman	0.458
boyhood	0.458
bookroom	0.458
farmland	0.458
balloon	0.458
multipliable	0.458
audibility	0.458
homemaker	0.458
lucrative	0.458
unpretentiousness	0.458
empathy	0.458
rhyming	0.458
judgeship	0.458
unhindered	0.458
configure	0.458
baccalaureate	0.458
architectural	0.458
sober	0.458
spaghetti	0.458
instruct	0.458
mutual	0.458
visiting	0.458
contemplative	0.458
florescent	0.458
evergreen	0.458
personnel	0.458
astound	0.458
iceboat	0.458
drinks	0.458
telepathically	0.458
visitation	0.458
connection	0.458
humanities	0.458
reemerge	0.458
continuance	0.458
join	0.458
sothankful	0.458
complying	0.458
aquamarine	0.458
cerebrum	0.458
everywoman	0.458
regulars	0.458
basketwork	0.458
cleansing	0.458
enlighten	0.458
larger	0.458
dove	0.458
forming	0.458
bird	0.458
outsized	0.458
cornflakes	0.458
concernedness	0.458
conjugally	0.458
impishly	0.458
wine cooler	0.458
guesthouse	0.458
reasoning	0.458
reinforcement	0.458
disciplined	0.456
nurse practitioner	0.456
add	0.456
interactive	0.454
slicker	0.454
sizable	0.454
venue	0.454
consenting	0.454
husbandry	0.453
life expectancy	0.452
sweet pea	0.452
processing	0.452
common ground	0.452
clean room	0.452
went well	0.452
follow me	0.452
conservative party	0.452
curate	0.452
state university	0.452
treasure island	0.452
renewable energy	0.452
promised land	0.452
home in	0.452
first ever	0.452
a pleasure	0.452
human race	0.452
family owned	0.452
white christmas	0.452
social worker	0.452
golden goose	0.452
woolen	0.452
well put	0.452
hello	0.452
cocoa butter	0.452
rain shower	0.452
true blue	0.452
reading group	0.452
capitalize on	0.452
swift	0.451
stable	0.450
shop	0.450
tall	0.450
project	0.450
undisturbed	0.450
christening	0.450
jazzy	0.450
collection	0.450
dynasty	0.450
bath	0.450
believer	0.450
ripening	0.449
imaging	0.448
foreplay	0.448
white house	0.448
visibly	0.448
nice man	0.448
dynamic	0.448
effectually	0.448
degree	0.448
permitting	0.448
lotion	0.448
specialty	0.448
patent	0.448
conversant	0.448
certain of	0.448
plum	0.448
safety net	0.448
present	0.448
caramel apple	0.448
excel at	0.448
ringing	0.448
get up	0.448
recreate	0.448
verve	0.448
simples	0.448
heisman trophy	0.448
handicraft	0.448
household name	0.448
lifeboat	0.448
throne	0.448
generative	0.448
market	0.448
waterbed	0.448
herbal tea	0.448
chicken sandwich	0.448
life insurance	0.448
open air	0.448
atpeace	0.448
intimate	0.448
nice little	0.448
environ	0.448
do better	0.448
get attention	0.448
transatlantic	0.448
name brand	0.448
ascendancy	0.448
tenacious	0.448
laptop	0.448
relevancy	0.448
even more	0.448
ballpark	0.448
dutiful	0.448
upwards	0.448
produced	0.448
butterfly effect	0.448
pizza oven	0.448
day care	0.448
movies	0.448
dealing	0.448
equilibration	0.448
suave	0.448
musical instrument	0.448
look to	0.448
general public	0.448
free pass	0.448
open doors	0.448
aide	0.448
ferris wheel	0.448
authentication	0.448
happy medium	0.448
tolerate	0.448
planets	0.448
proven	0.448
work wonders	0.448
green tea	0.448
one hundred	0.448
sure	0.448
connect	0.448
circus	0.448
prevail	0.448
fixable	0.448
maximum	0.448
mega	0.448
equate	0.448
bouquet	0.448
objective	0.448
playa	0.448
dining	0.448
doer	0.448
own brand	0.448
laureate	0.448
infinite	0.448
musical instruments	0.448
represented	0.448
nobel prize	0.448
clubs	0.446
creamed	0.446
inform	0.446
aura	0.445
medical center	0.444
agree with	0.444
windjammer	0.444
spiciness	0.444
football club	0.444
biosynthetic	0.444
discernable	0.444
patchable	0.444
evangelism	0.444
musicologist	0.444
backbend	0.444
houseful	0.444
sportscaster	0.444
postimpressionism	0.444
individualistically	0.444
coltish	0.444
pinker	0.444
afro	0.444
unclench	0.444
youngest	0.444
pronounceable	0.444
geneticist	0.444
arisen	0.444
indeed	0.444
reappraisal	0.444
keyless	0.444
reevaluation	0.444
thermostatically	0.444
commutability	0.444
decant	0.444
dapple	0.444
plane ticket	0.444
medical care	0.444
nonflammable	0.444
miniaturization	0.444
constitutionalist	0.444
propertied	0.444
postpaid	0.444
torchlight	0.444
mortarboard	0.444
unburnable	0.444
mechanical engineer	0.444
tiddlywinks	0.444
