term	valence	arousal	dominance
baptist	0.000	-0.083	0.000
baptize	0.478	-0.148	0.188
baptized	0.556	-0.667	0.074
baptizer	0.095	0.619	0.583
bar	0.000	0.062	-0.038
barb	-0.104	-0.270	-0.166
barbarian	-0.354	0.792	0.426
barbarianism	-1.000	0.667	0.704
barbaric	-0.530	0.596	0.476
barbarically	-1.000	0.963	0.222
barbarism	-0.620	0.630	0.228
barbarity	-1.000	0.524	0.889
barbarization	-0.857	0.667	0.417
barbarize	-0.667	0.704	-0.095
barbarous	-1.000	0.815	0.111
barbarously	-1.000	0.708	0.238
barbecue	0.584	0.286	-0.088
barbed	-0.646	0.188	-0.090
barbedwire	-0.593	-0.417	0.778
barbell	0.111	0.667	0.429
barber	0.086	-0.082	-0.288
barbershop	0.194	-0.118	-0.236
barbiturate	-0.667	-0.667	-0.476
barbless	0.133	-0.208	-0.250
barbwire	-0.542	0.667	1.000
barcode	0.000	-0.292	0.222
bard	-0.060	-0.180	-0.122
bare	-0.334	0.434	-0.408
bareback	0.000	-0.288	-0.254
barebone	-0.333	-0.037	-0.259
barefaced	-0.333	0.296	0.667
barefacedly	-0.667	0.667	0.810
barefacedness	-0.667	0.000	0.542
barefoot	-0.110	-0.254	-0.518
barehanded	0.000	0.667	0.333
bareheaded	0.000	0.000	0.000
barelegged	0.000	0.185	0.125
barely	-0.104	-0.634	-0.464
bareness	-0.667	-0.667	-0.370
barf	-0.320	-0.018	-0.212
barfly	-0.714	0.667	-0.667
bargain	0.306	0.066	0.340
bargainer	0.000	0.667	0.630
bargaining	0.244	0.280	0.284
barge	-0.062	-0.224	-0.070
bargeman	0.000	0.667	0.222
bargraph	0.000	0.000	0.333
bariatrics	-0.370	-0.583	0.333
barista	0.259	0.630	0.148
baritone	0.184	0.058	0.000
barium	-0.188	-0.294	-0.246
bark	-0.280	0.204	-0.210
barkeep	-0.040	0.000	-0.092
barkeeper	0.042	0.667	0.500
barks	-0.146	0.388	-0.350
barley	0.228	-0.576	-0.408
barmaid	0.042	-0.056	-0.120
barman	0.188	0.220	-0.200
barn	0.020	-0.096	-0.150
barnacle	-0.184	-0.326	-0.086
barney	-0.098	-0.244	-0.120
barnstorm	0.000	0.810	0.704
barnstormer	0.476	0.958	0.704
barnyard	0.020	-0.294	-0.328
barometric	0.000	0.000	0.533
barometrical	0.000	0.000	0.222
barometrically	0.000	-0.111	0.000
barometry	0.000	-0.524	0.417
baron	0.040	-0.284	0.418
baroness	0.250	-0.094	0.510
baronet	0.625	-0.083	0.667
baroque	-0.020	-0.286	-0.164
barrack	-0.244	0.000	-0.090
barracuda	-0.334	0.426	0.020
barrage	-0.224	0.742	0.254
barred	-0.714	0.482	0.070
barrel	-0.142	-0.404	-0.052
barrelful	0.042	-0.667	0.208
barrelhead	0.000	0.000	0.000
barren	-0.654	-0.254	-0.558
barrenly	-0.625	-1.000	-0.476
barrenness	-0.750	-1.000	-0.667
barricade	-0.354	0.334	0.346
barrier	-0.334	-0.040	0.124
barring	-0.416	0.340	-0.160
barrister	-0.062	0.140	0.584
barroom	0.372	0.238	-0.060
barrow	-0.042	-0.274	-0.276
barstool	0.000	-0.238	0.000
bartend	0.000	0.667	0.259
bartender	0.146	0.396	0.170
barter	-0.070	0.118	0.192
barterer	0.056	0.593	0.583
basal	0.000	-1.000	-0.292
basalt	0.000	-1.000	0.125
base	0.270	-0.404	0.106
baseball	0.320	0.520	0.126
baseboard	-0.208	-0.604	-0.190
basecamp	0.333	0.259	0.292
based	0.111	0.000	0.429
baseless	-0.416	-0.236	-0.250
baselessly	-0.667	-0.583	-0.481
baseline	-0.034	-0.266	0.018
baseliner	0.000	0.417	0.600
basely	-0.958	-0.667	-0.667
baseman	0.208	-0.102	-0.076
basement	-0.224	0.000	-0.464
baseness	-1.000	-0.593	-0.667
bases	0.138	-0.528	0.182
bash	-0.230	0.092	-0.074
bashed	-0.778	0.810	-0.852
basher	-0.667	0.667	0.500
bashful	-0.200	-0.188	-0.566
bashfully	-0.333	-0.333	-0.833
bashfulness	-0.524	-0.667	-0.833
basic	0.286	-0.796	-0.210
basically	0.000	0.000	-0.148
basics	0.376	-0.378	-0.018
basil	0.068	-0.452	-0.382
basilica	0.224	-0.396	0.278
basilisk	-0.667	0.667	0.963
basin	0.104	-0.538	-0.204
basinet	0.333	-1.000	-0.259
basis	0.204	-0.480	-0.148
bask	0.520	-0.340	-0.238
basket	-0.084	-0.546	-0.328
basketball	0.628	0.528	-0.130
basketful	0.556	-0.667	0.037
basketry	0.333	-0.500	-0.208
basketwork	0.458	-0.667	-0.083
bass	-0.146	-0.588	-0.464
basset	0.292	-0.667	-0.238
bassinet	0.619	-0.926	-0.667
bassist	0.296	0.667	0.417
basso	-0.166	-0.160	-0.122
bassoon	0.000	-0.134	-0.380
bassoonist	0.000	-0.524	0.042
bastard	-0.906	0.526	0.011
bastarding	-0.792	0.216	-0.462
bastardization	-0.750	0.625	-0.556
bastardize	-1.000	0.667	-0.667
bastardly	-1.000	0.593	0.333
bastards	-0.836	0.360	-0.156
baste	0.048	0.667	0.185
bastille	-0.333	0.667	0.286
bastion	0.062	0.000	0.192
bat	-0.352	-0.182	-0.040
batboy	0.037	0.667	-0.625
batch	0.120	-0.286	-0.286
batching	-0.032	-0.160	0.036
bate	-0.142	0.050	-0.072
bath	0.450	-0.480	-0.474
bathe	0.354	-0.412	-0.258
bather	0.370	0.667	-0.185
bathhouse	0.204	-0.240	-0.082
bathing	0.480	-0.448	-0.278
bathmat	0.000	-1.000	-0.083
bathrobe	0.062	-0.116	-0.212
bathroom	0.122	-0.434	-0.310
bathtub	0.250	-0.520	-0.364
bathwater	0.333	-0.667	-0.593
bathymetry	-0.136	-0.040	0.018
batman	0.000	0.030	0.104
baton	-0.456	-0.530	0.038
battalion	-0.334	0.636	0.590
batten	0.000	0.667	0.250
batter	0.122	-0.510	-0.254
battered	-0.840	0.580	-0.388
batterer	-1.000	0.944	0.417
batteries	0.000	0.667	0.630
battering	-0.490	0.596	-0.020
battery	-0.040	-0.150	-0.116
batting	0.286	0.667	0.037
battle	-0.270	0.890	0.736
battleaxe	-0.833	0.792	0.857
battled	-0.416	0.588	0.150
battledress	-0.375	1.000	0.741
battlefield	-0.734	0.836	0.562
battlefront	-0.333	1.000	0.810
battleground	-0.688	0.903	0.602
battlement	0.000	-0.542	0.593
battlements	-0.448	-0.118	0.060
battler	0.625	0.958	0.704
battleship	-0.042	0.500	0.452
battlewagon	0.476	1.000	0.952
batty	-0.250	0.238	-0.452
batwing	0.000	0.000	0.000
bauble	0.396	-0.142	-0.490
bawdily	-0.667	0.917	0.250
bawdiness	-0.333	0.667	0.667
bawdy	-0.632	0.646	0.016
bawl	-0.230	0.760	0.122
bawler	-0.286	1.000	0.370
bay	0.438	-0.270	0.138
bayonet	-0.474	0.550	0.122
bayou	-0.028	-0.138	-0.352
bayside	0.556	-0.583	0.000
bazaar	0.208	-0.320	0.000
bazooka	-0.396	0.648	0.268
bbq	0.032	0.000	-0.032
bday	0.458	0.200	-0.170
be	0.340	-0.520	0.108
beach	0.770	0.058	-0.090
beachball	0.619	0.667	-0.095
beachcomber	0.333	0.667	-0.333
beachcombing	0.571	0.542	-0.286
beaches	0.730	0.000	0.038
beachfront	1.000	-0.333	0.400
beachhead	0.000	0.708	0.741
beachside	0.833	-0.458	0.000
beachwear	0.667	0.407	0.000
beacon	0.160	-0.186	0.074
beaconless	-0.571	-0.667	-0.741
bead	0.184	-0.224	-0.238
beadily	-0.381	0.667	0.259
beading	0.084	-0.360	-0.204
beadlike	0.167	0.000	0.042
beads	0.346	-0.224	0.104
beadwork	0.667	-0.556	-0.111
beady	-0.104	-0.166	-0.114
beagle	0.298	-0.060	-0.210
beak	-0.250	-0.274	-0.178
beaker	-0.160	-0.180	-0.218
beaklike	0.000	-0.111	0.542
beam	0.168	-0.302	-0.236
beamer	0.048	0.381	0.429
beaming	0.784	0.308	0.174
beamless	-0.333	-1.000	-0.481
beamlike	0.542	0.000	0.481
bean	0.334	-0.462	-0.472
beanbag	-0.100	-0.240	-0.320
beanie	0.000	-0.540	-0.474
beanpole	-0.286	-0.111	-0.333
beans	0.167	-0.417	0.000
beanstalk	0.375	0.333	0.000
bear	-0.104	0.140	-0.050
bearable	0.084	-0.250	0.210
bearableness	0.519	-0.625	-0.333
bearably	0.333	-0.333	-0.074
bearbaiting	-0.667	1.000	0.583
beard	-0.020	-0.478	-0.258
bearded	-0.122	-0.326	-0.218
beardless	-0.042	-0.042	-0.333
beardlessness	0.000	-0.407	-0.292
beardy	0.000	-0.524	0.095
bearer	0.142	0.094	0.352
bearing	0.142	-0.266	-0.052
bearings	-0.164	-0.020	-0.148
bearish	0.042	0.098	-0.352
bearishly	-0.667	0.667	-0.519
bearishness	-0.667	-0.667	-0.286
bearlike	-0.286	0.667	0.625
bearskin	-0.334	-0.204	-0.072
beast	-0.572	0.560	0.464
beastie	-0.333	0.593	-0.500
beastlike	-0.667	0.667	0.296
beastliness	-1.000	1.000	-0.444
beastly	-0.708	0.748	0.686
beasty	-0.667	0.750	-0.074
beat	-0.442	0.294	-0.016
beatable	-0.571	0.000	-0.625
beaten	-0.834	0.692	-0.470
beater	-0.124	0.090	-0.036
beatification	1.000	-0.667	0.481
beatify	1.000	0.333	0.375
beating	-0.694	0.666	-0.038
beatitude	1.000	-0.370	0.370
beatles	0.833	0.667	0.708
beatnik	-0.142	0.020	-0.236
beau	0.224	-0.120	-0.136
beauteous	1.000	-0.741	0.185
beautician	0.667	-0.417	0.500
beauties	1.000	-0.074	0.333
beautification	0.770	0.150	0.450
beautifier	1.000	0.667	0.458
beautiful	0.750	0.228	0.296
beautifully	0.875	-0.571	-0.042
beautifulness	1.000	-0.583	0.148
beautify	0.796	0.184	0.472
beauty	0.684	0.200	0.288
beaver	-0.020	-0.312	-0.214
bebop	-0.036	-0.020	-0.284
became	0.000	0.389	0.000
because	0.000	-0.125	0.000
beck	0.160	-0.250	-0.164
beckon	0.326	-0.090	-0.096
beckoner	0.417	0.476	0.286
become	0.282	0.166	0.286
bed	0.208	-0.654	-0.346
bedazzle	1.000	0.667	0.444
bedazzlement	1.000	0.667	0.500
bedbound	-0.667	-1.000	-1.000
bedbug	-1.000	0.000	-0.708
bedchamber	0.056	-0.667	-0.167
bedclothes	0.222	-1.000	-0.333
bedcover	0.222	-0.889	0.000
bedded	0.000	-0.667	-0.333
bedding	0.408	-0.448	-0.246
bedevil	-0.667	0.704	-0.600
bedevilment	-0.958	0.667	-0.375
bedfellow	0.000	-0.524	-0.458
bedlam	-0.867	1.000	-0.542
bedmate	0.286	-0.444	0.037
bedpan	0.020	-0.200	-0.276
bedpost	0.000	-0.810	-0.148
bedraggle	-0.667	0.476	-0.667
bedrail	-0.190	-0.583	-0.048
bedridden	-0.889	-1.000	-1.000
bedrock	0.122	-0.320	0.196
bedroll	0.000	-0.667	-0.250
bedroom	0.488	-0.408	-0.018
bedsheet	0.111	-1.000	0.000
bedside	0.208	-0.666	-0.250
bedsore	-0.714	-0.630	-0.704
bedspread	0.102	-0.722	-0.416
bedspring	0.000	-0.593	-0.458
bedstead	0.000	-0.963	0.000
bedtime	0.346	-0.372	-0.254
bedwetting	-0.667	0.333	-0.792
bee	0.040	0.018	-0.382
beech	0.333	-1.000	0.037
beechnut	0.095	-1.000	0.000
beef	0.164	-0.376	-0.016
beefburger	0.524	0.417	0.000
beefcake	0.481	0.667	0.667
beefeater	0.583	0.000	0.389
beefiness	0.476	-0.148	0.625
beefsteak	0.188	-0.218	-0.090
beefy	0.476	-0.111	0.792
beehive	0.082	0.400	-0.156
beekeeper	0.667	0.630	0.407
beekeeping	0.583	0.667	0.375
beelike	0.000	0.926	0.500
beeline	0.222	0.833	0.481
been	0.000	-0.704	0.000
beep	0.190	0.082	-0.392
beeper	-0.124	0.440	-0.118
beer	0.184	0.308	0.000
beerhouse	0.083	0.667	0.000
bees	0.124	0.270	-0.176
beeswax	0.166	-0.196	-0.250
beet	0.125	-0.286	0.000
beetle	-0.354	-0.288	-0.410
beetroot	0.083	-0.444	0.000
beets	0.286	0.000	0.000
befall	0.040	0.326	0.170
befit	0.667	-0.667	0.519
befitting	0.416	-0.334	-0.212
before	-0.038	-0.258	-0.240
beforehand	0.140	-0.226	0.034
befoul	-1.000	0.667	-0.667
befriend	0.860	0.248	0.039
befuddle	-0.667	0.476	-0.524
befuddled	-0.688	0.428	-0.462
befuddlement	-0.667	-0.667	-0.667
beg	-0.416	0.216	-0.344
began	-0.072	-0.018	0.034
begat	0.000	0.667	0.185
beget	0.000	0.625	0.542
begetter	0.667	0.095	0.519
beggar	-0.520	-0.196	-0.768
beggarly	-1.000	-0.625	-0.926
begged	-0.370	0.667	-0.733
begging	-0.416	-0.078	-0.596
begin	0.354	0.138	0.526
beginner	-0.020	-0.040	-0.226
beginning	0.632	0.056	0.116
beginnings	0.674	0.054	0.200
begone	-0.667	0.667	0.625
begonia	0.333	-0.875	0.000
begotten	0.625	-0.333	0.370
begrudge	-0.646	0.462	-0.246
beguile	-0.593	0.667	0.333
beguilement	-0.667	-0.148	-0.593
beguiler	-0.667	0.667	0.667
begun	0.354	0.000	-0.192
behalf	0.130	-0.210	-0.072
behappy	0.750	0.114	0.124
behave	0.354	-0.274	0.494
behaved	0.611	-0.667	0.037
behavior	0.188	-0.116	0.626
behavioral	0.224	-0.120	0.416
behaviorism	0.000	0.667	0.542
behaviorist	0.000	0.267	0.533
behaviour	0.100	-0.046	0.242
behead	-1.000	1.000	0.952
beheld	0.542	-0.143	0.250
behemoth	0.166	0.562	0.706
behest	0.204	-0.300	0.440
behind	-0.200	-0.328	-0.108
behold	0.220	-0.432	-0.102
beholden	-0.408	0.110	-0.576
beholder	0.428	-0.018	0.040
behoove	0.667	-0.583	0.524
behooved	0.417	-0.500	0.417
beige	-0.020	-0.556	-0.552
bein	0.000	0.000	-0.048
bejewel	1.000	0.667	0.458
belated	-0.520	-0.200	-0.572
belatedly	-0.333	-0.583	-0.375
belatedness	-0.524	-0.593	-0.667
belay	0.000	-0.056	0.404
belch	-0.612	0.124	-0.520
belcher	-0.630	0.481	-0.333
beleaguer	-0.667	0.667	0.714
belfry	0.000	0.000	0.037
belief	0.792	-0.250	0.312
believability	0.714	0.000	0.593
believable	0.732	-0.220	0.352
believe	0.562	-0.260	0.364
believed	0.000	0.124	0.094
believer	0.450	-0.110	0.128
believes	0.056	0.000	0.333
believeth	0.370	0.000	0.000
believing	0.740	-0.164	0.666
belittle	-0.756	-0.166	-0.500
belittled	-0.646	-0.216	-0.548
belittlement	-0.952	-0.222	-0.238
belittler	-1.000	0.714	0.667
bell	0.104	0.020	0.010
bellboy	0.084	-0.274	-0.396
bellevue	0.000	0.000	0.000
bellflower	0.667	-0.833	-0.370
bellhop	0.000	-0.426	-0.364
bellied	0.000	-0.083	-0.667
bellies	-0.259	-0.667	-0.333
belligerence	-0.889	1.000	0.833
belligerency	-0.708	1.000	1.000
belligerent	-0.312	0.360	0.188
belligerently	-1.000	1.000	0.625
bellman	0.080	-0.500	-0.258
bellow	-0.504	-0.326	-0.576
bellower	-0.667	1.000	1.000
bellows	-0.084	0.030	-0.142
belly	0.020	-0.224	-0.226
bellyache	-0.667	0.667	-0.625
bellybutton	0.062	-0.434	-0.280
bellyful	-0.306	0.612	0.038
belong	0.286	-0.190	0.138
belongings	0.184	-0.240	0.500
beloved	0.938	0.226	0.416
below	-0.532	-0.360	-0.380
belt	0.082	-0.356	-0.110
belter	0.208	1.000	0.542
beltless	0.000	-0.667	-0.083
beltline	0.000	0.000	0.000
beltway	0.083	-0.148	0.296
beluga	0.020	-0.334	-0.036
belvedere	0.667	-0.571	0.148
belying	-0.667	0.250	0.042
bemoan	-0.667	-0.222	-0.667
bemuse	0.000	-0.333	-0.556
bemused	-0.438	-0.020	-0.444
bemusedly	0.042	-0.593	-0.292
bemusement	0.333	-0.458	-0.333
bench	0.142	-0.422	0.088
bencher	0.593	0.000	0.333
benchmark	0.667	0.571	0.556
benchwarmer	-0.407	0.593	-0.667
bend	0.071	0.019	-0.298
bendable	0.333	0.000	-0.375
bending	-0.104	0.130	-0.090
bendy	0.333	-0.333	-0.556
beneath	-0.292	-0.654	-0.534
benediction	0.952	-0.500	0.571
benedictional	0.852	-0.750	0.037
benedictory	0.354	-0.124	-0.038
benefaction	0.958	-0.593	0.417
benefactor	0.833	0.097	0.684
benefactress	1.000	-0.667	0.593
beneficence	1.000	-0.167	0.444
beneficent	1.000	-0.333	0.500
beneficently	0.810	-0.083	0.481
beneficial	0.640	0.158	0.406
beneficially	1.000	-0.593	0.542
beneficiary	0.552	-0.202	0.232
beneficiate	0.958	0.667	0.542
beneficiation	1.000	0.556	0.542
benefit	0.812	-0.156	0.612
benefiter	1.000	0.042	0.630
benevolence	0.572	-0.320	0.434
benevolent	0.572	-0.186	0.302
benevolently	1.000	-0.667	0.481
benign	0.388	-0.120	0.018
benignly	0.704	-0.952	0.000
benzene	-0.122	-0.082	-0.194
benzine	0.000	0.296	0.000
benzoate	0.000	-0.750	0.000
benzodiazepine	-0.333	0.500	0.238
benzyl	0.000	-0.857	0.000
bequeath	0.486	0.000	0.482
bequeathal	0.524	-0.667	0.222
bequest	0.322	-0.204	0.764
berate	-1.000	0.963	0.889
bereave	-0.815	-0.667	-0.926
bereaved	-0.792	-0.042	-0.558
bereavement	-0.470	0.354	0.000
bereft	-0.542	-0.020	-0.328
beret	0.084	-0.520	-0.346
bergamot	0.020	-0.270	-0.322
bergman	0.000	0.000	0.042
berlin	0.184	-0.154	0.142
berretta	-0.037	0.667	0.222
berries	0.667	-0.185	0.000
berrylike	0.333	-0.333	-0.111
berserk	-0.204	0.112	-0.040
berserker	-0.458	1.000	1.000
berth	-0.410	-0.326	0.192
beryllium	-0.166	-0.176	-0.150
beseech	-0.340	-0.118	0.200
beseecher	-0.333	0.667	-0.917
beset	-0.230	0.434	-0.366
besetting	-0.667	0.667	-0.625
beside	-0.036	-0.176	-0.138
besiege	-0.714	0.926	0.926
besieged	-0.667	0.704	-0.875
besiegement	-0.667	0.667	0.917
besieger	-0.708	0.792	1.000
besmirch	-1.000	0.583	-0.857
besot	-0.667	0.667	-0.667
besotted	-0.500	0.667	-0.583
besought	-0.519	0.630	-0.889
bespeak	0.667	-0.286	0.571
bespectacled	0.000	-0.095	0.286
bespoke	0.762	-0.444	0.476
bespoken	0.476	-0.125	0.583
best	0.866	-0.060	0.452
bestdayever	0.520	0.292	0.186
bestfeeling	0.612	0.018	0.250
bestfriend	0.608	0.016	0.308
bestfriends	0.868	0.324	0.294
bestial	-0.480	0.522	0.348
bestiality	-1.000	0.944	-0.148
bestialize	-1.000	0.958	0.571
bestially	-0.708	0.708	-0.042
bestiary	0.000	-0.333	0.250
bestie	0.700	0.018	0.166
besties	0.610	0.018	0.228
bestow	0.312	0.120	0.284
bestowal	0.857	-0.519	0.519
bestowment	0.750	-0.667	0.519
bestseller	0.542	0.286	0.400
bestselling	0.963	0.667	0.667
bet	-0.230	0.396	-0.136
beta	0.420	-0.260	-0.122
betcha	0.000	0.593	0.292
betray	-0.916	0.740	0.072
betrayal	-0.917	0.438	-0.164
betrayed	-0.756	0.538	-0.384
betrayer	-1.000	0.593	-0.750
betroth	0.619	0.583	0.292
betrothal	1.000	-0.667	0.167
betrothed	0.666	0.260	0.334
better	0.778	0.074	0.714
betterment	0.796	0.072	0.538
betting	-0.526	0.608	-0.178
betty	0.084	-0.284	-0.238
between	-0.032	-0.342	-0.034
betwixt	0.000	-0.593	-0.222
bevel	0.514	-0.188	-0.092
beverage	0.270	-0.020	-0.222
bevy	-0.142	-0.080	0.082
beware	-0.698	0.192	0.036
bewhiskered	0.000	-0.708	0.222
bewilder	-0.388	0.142	-0.422
bewildered	-0.540	0.260	-0.400
bewilderedly	-0.556	0.500	-0.556
bewilderment	-0.376	0.432	-0.666
bewitch	-0.333	0.952	0.750
bewitched	-0.143	0.667	-0.556
bewitcher	-0.417	0.667	0.815
bewitchery	-0.417	0.375	0.708
bewitchment	-0.667	0.667	0.407
beyond	-0.034	-0.122	-0.038
bi	0.000	0.000	0.000
biangular	0.000	0.000	0.238
biannual	0.000	0.000	0.000
biannually	0.000	0.056	0.000
bias	-0.200	-0.260	0.082
biased	-0.458	-0.396	-0.264
biathlon	0.630	0.917	0.417
biaxial	0.000	0.000	0.286
bib	-0.230	-0.208	-0.322
bible	0.438	-0.550	0.452
biblical	0.270	-0.392	0.424
biblically	0.190	-0.519	0.095
bibliographer	0.667	0.667	0.407
bibliographic	0.000	-0.667	0.481
bibliographical	0.125	-0.667	0.222
bibliographically	0.556	-1.000	0.259
bibliography	0.244	-0.592	0.056
bibliomania	0.667	0.000	0.444
bibliomaniac	0.667	0.667	0.000
bibliomaniacal	-0.095	0.500	0.476
bibliophile	0.714	-0.542	0.519
bibliophilic	0.944	-0.583	0.238
bibliophilism	0.917	-0.667	0.250
bibliophilist	0.667	-0.593	0.208
bicarbonate	-0.042	-0.326	-0.124
bicentenary	0.667	-0.458	0.125
bicentennial	0.082	-0.154	0.014
bicep	0.083	0.519	0.444
biceps	0.184	0.176	0.204
bicker	-0.714	0.286	0.104
bickerer	-0.667	0.667	-0.429
bickering	-0.756	0.600	0.072
bicolor	0.160	-0.346	-0.192
bicultural	0.222	-0.222	0.381
bicuspid	0.000	0.000	0.200
bicycle	0.416	0.038	-0.150
bicycler	0.444	0.667	0.000
bicyclist	0.381	0.733	0.048
bid	0.520	0.060	0.310
biddable	0.630	-0.444	-0.889
bidder	-0.070	-0.052	-0.134
bidding	0.172	0.288	0.018
bide	-0.264	-0.186	-0.436
bidet	0.190	-0.417	0.000
bidirectional	0.000	0.593	0.500
bien	1.000	0.000	0.037
biennial	0.062	-0.382	-0.294
bier	-0.006	-0.104	-0.186
bifocal	0.000	-0.519	0.000
bifurcation	-0.230	0.250	-0.296
big	0.604	0.176	0.624
bigamist	-1.000	0.593	0.889
bigamous	-0.762	0.667	0.167
bigamy	-0.346	0.392	-0.036
bigday	0.592	0.378	0.192
bigger	0.322	-0.014	0.322
biggest	0.378	0.000	0.466
biggestfear	-0.876	0.460	-0.040
biggie	0.062	-0.038	0.000
biggish	0.296	0.000	0.222
bighead	-0.667	0.037	0.611
bighearted	1.000	-0.625	-0.167
bigheartedness	1.000	-0.625	0.524
bighorn	-0.040	0.094	0.160
bigmouth	-0.166	0.154	-0.140
bigness	0.630	0.000	0.583
bigot	-0.042	0.490	0.034
bigoted	-0.694	0.520	-0.076
bigotedly	-1.000	0.667	0.259
bigotry	-0.288	0.474	-0.038
bigwig	0.667	0.333	1.000
bihourly	0.000	0.667	0.000
bike	0.416	0.000	-0.334
biker	0.208	0.420	0.134
bikeway	0.667	0.083	0.074
bikini	0.460	0.278	-0.294
bilateral	0.266	-0.314	-0.018
bilateralism	0.000	0.667	0.667
bilaterally	0.000	0.571	0.259
bilateralness	0.083	0.000	0.481
bilayer	-0.124	-0.204	-0.224
bile	-0.686	-0.078	-0.352
bilge	-0.368	-0.216	-0.176
bilinear	0.000	-0.444	0.000
bilingual	0.470	-0.020	0.212
bilingualism	0.667	0.417	0.593
bilingually	0.625	0.000	0.370
bilious	-0.750	0.667	-0.417
bill	-0.208	-0.196	0.070
billable	0.476	0.333	0.667
billabong	0.333	-0.704	-0.125
billboard	0.188	-0.366	-0.038
biller	-0.667	-0.667	0.095
billet	-0.042	0.166	0.000
billfold	0.000	-0.417	0.000
billiard	0.438	0.232	0.086
billiards	0.286	0.118	-0.226
billing	-0.188	-0.038	0.340
billion	0.438	0.128	0.564
billionaire	0.612	0.334	0.846
billionth	0.000	-0.143	0.111
billow	0.370	0.593	0.556
billowy	0.429	-0.667	-0.125
billy	-0.020	-0.206	-0.250
bimbo	-0.208	-0.260	-0.400
bimodal	0.000	0.042	0.250
bimodality	0.000	0.000	0.286
bimolecular	0.000	-0.125	0.250
bimonthly	-0.184	-0.404	-0.058
bin	-0.156	-0.392	-0.346
binary	-0.020	-0.288	-0.160
binational	0.095	0.000	0.111
bind	-0.204	-0.076	-0.104
binder	-0.124	-0.500	-0.384
bindery	0.096	-0.224	-0.036
binding	-0.124	-0.150	0.280
bing	0.146	-0.094	-0.170
binge	-0.392	0.300	0.000
bingo	0.470	0.334	-0.142
binocular	0.062	-0.312	-0.148
binocularity	0.074	0.000	0.222
binocularly	0.000	0.000	0.111
binoculars	-0.020	-0.382	-0.178
binomial	0.200	-0.188	-0.148
binomially	0.000	0.292	0.238
binominal	0.000	-0.417	0.458
binuclear	0.000	0.000	0.048
bio	0.224	-0.550	-0.020
bioactive	0.619	0.625	0.333
biocatalyst	0.708	0.286	0.500
biochemical	-0.266	-0.038	0.236
biochemically	0.000	0.143	0.148
biochemist	-0.058	-0.102	0.434
biochemistry	0.104	0.062	0.192
biochip	0.500	0.000	0.417
biocide	-0.708	0.667	0.667
bioclimatic	0.238	-0.667	0.185
bioclimatology	0.000	-0.667	0.208
biodegradable	0.708	-1.000	-0.111
biodiversity	0.944	-0.571	0.143
biodynamic	0.667	0.375	0.524
bioelectric	0.333	0.370	0.333
bioelectrical	0.000	0.625	0.556
bioelectricity	0.111	0.667	0.556
bioengineer	0.667	0.708	0.944
biofeedback	0.667	0.333	0.333
biofilm	0.000	-0.500	-0.417
biofuel	0.667	0.370	0.370
biogenesis	0.188	-0.116	0.394
biogenetic	0.481	0.593	0.167
biogenetical	0.000	-0.583	0.074
biogenetically	0.083	0.000	0.296
biogenic	0.333	0.292	0.444
biogeochemistry	0.000	-0.296	0.429
biogeographically	0.067	-0.792	0.095
biogeography	0.583	-0.583	0.375
biographer	0.416	-0.146	0.234
biographic	0.000	-0.167	0.167
biographical	0.000	-0.593	0.222
biographically	0.056	-0.593	0.056
biography	0.396	-0.542	0.436
biohazard	-0.741	0.519	0.037
biologic	0.000	-0.519	0.333
biological	0.180	-0.180	0.230
biologically	0.000	0.000	0.143
biologist	0.250	-0.094	0.386
biology	-0.042	-0.452	0.092
bioluminescence	0.762	0.333	0.042
bioluminescent	0.722	0.333	0.000
biomarker	0.042	0.417	0.296
biomass	0.083	0.083	0.556
biomathematics	0.667	0.048	0.667
biomechanical	0.278	0.619	0.481
biomechanics	0.571	0.625	0.542
biomedical	0.667	-0.571	0.556
biometeorology	0.095	0.000	0.481
biometric	0.083	0.667	0.500
biometrical	0.000	-0.083	0.583
biometrically	0.042	0.500	0.625
biometrician	0.000	0.296	0.619
biometry	0.037	0.000	0.481
biomorphic	0.208	0.000	0.074
bionic	0.142	0.140	0.576
biopharmaceutical	0.667	0.083	0.625
biophysical	0.000	0.000	0.571
biophysicist	0.667	0.370	0.708
biophysics	0.619	0.429	0.714
biopic	0.625	0.222	0.444
biopolymer	0.000	0.000	0.222
biopsy	-0.354	0.314	-0.038
biopsychology	0.481	-0.556	0.500
bioreactor	0.704	0.815	0.571
bioregion	0.667	0.000	0.000
biorhythm	0.571	0.667	0.042
bioscope	0.133	0.667	0.000
bioscopy	0.000	0.542	0.250
biosensor	0.667	0.417	0.259
biosocial	0.000	0.000	0.296
biosphere	0.368	-0.298	0.158
biostatic	0.000	-1.000	0.000
biostatistics	0.292	-0.667	0.458
biosynthesis	0.667	0.667	0.429
biosynthetic	0.444	0.583	0.630
biosystematics	0.000	-0.667	0.571
biotech	0.667	0.593	0.741
